source_state,target_state,weight
Indiana,Louisiana,0.0002723034189478597
Indiana,Maine,8.542216954439797e-05
Indiana,Maryland,0.0009211129940543934
Indiana,Massachusetts,3.114988341297006e-10
Indiana,Michigan,7.36579634056028e-05
Indiana,Minnesota,0.0005781074888680263
Indiana,Mississippi,3.326002481641611e-05
Indiana,Missouri,2.635071497666349e-05
Indiana,Montana,5.445202837010188e-05
Indiana,Nebraska,1.2214970315134986e-05
Indiana,Nevada,0.0012805971672399732
Indiana,New_Hampshire,1.9381675644614838e-12
Indiana,New_Jersey,3.9748885951950704e-05
Indiana,New_Mexico,9.520530820088528e-05
Indiana,New_York,0.0014566958278405676
Indiana,North_Carolina,0.00039020749498877116
Indiana,North_Dakota,1.1514436031117474e-05
Indiana,Ohio,0.00024130308077925194
Indiana,Oklahoma,8.98674826337924e-05
Indiana,Oregon,0.00017542922951143726
Indiana,Pennsylvania,1.6921047533024726e-05
Indiana,Rhode_Island,3.887485362481952e-11
Indiana,South_Carolina,0.0002722293323741361
Indiana,South_Dakota,6.8222063954243586e-12
Indiana,Tennessee,1.0309787534671351e-10
Indiana,Texas,0.002116669538756592
Indiana,Utah,0.00022458414261883878
Indiana,Vermont,2.7324798423821284e-05
Indiana,Virginia,0.0003227924594672315
Indiana,Washington,0.0004966705415445252
Indiana,West_Virginia,5.4331899441669865e-06
Indiana,Wisconsin,0.00019725606295737533
Indiana,Wyoming,2.827189465390159e-06
Iowa,Alabama,0.00027443574107440677
Iowa,Alaska,0.0001016924315983735
Iowa,Arizona,0.0035734799849979648
Iowa,Arkansas,0.00016190102289528568
Iowa,California,0.004556276598348864
Iowa,Colorado,0.0030878661766147396
Iowa,Connecticut,0.0001809556094774569
Iowa,Delaware,4.5787488002216714e-05
Iowa,Florida,0.006624693198848697
Iowa,Georgia,0.00011732363366912463
Iowa,Hawaii,0.00039881940202857673
Iowa,Idaho,0.00021454023338347107
Iowa,Illinois,0.00026483266104141334
Iowa,Indiana,0.000604965325922742
Iowa,Iowa,0.9633946370904872
Iowa,Kansas,0.00011076984061937185
Iowa,Kentucky,0.00011472348160213571
Iowa,Louisiana,0.0003987178143884288
Iowa,Maine,0.00010589841302841664
Iowa,Maryland,0.0012322637409617372
Iowa,Massachusetts,1.1957061964839313e-09
Iowa,Michigan,0.00026622413499230587
Iowa,Minnesota,0.000882536446398086
Iowa,Mississippi,5.323643807362384e-05
Iowa,Missouri,3.0823473301877325e-05
Iowa,Montana,0.00017483908802501584
Iowa,Nebraska,2.1561989797293353e-07
Iowa,Nevada,0.0024177268078126013
Iowa,New_Hampshire,7.688906273934145e-12
Iowa,New_Jersey,4.500731149811274e-06
Iowa,New_Mexico,0.0001732457716283662
Iowa,New_York,0.001511966772363234
Iowa,North_Carolina,0.0006400185757489637
Iowa,North_Dakota,5.733807413361234e-05
Iowa,Ohio,0.0009977961405768679
Iowa,Oklahoma,0.00016525930318918614
Iowa,Oregon,0.0004238945950874671
Iowa,Pennsylvania,2.7931668896212115e-05
Iowa,Rhode_Island,1.1334291443503222e-10
Iowa,South_Carolina,0.00035460746789080564
Iowa,South_Dakota,1.2657641755895113e-10
Iowa,Tennessee,1.0130760783926804e-09
Iowa,Texas,0.003770315331639639
Iowa,Utah,0.0005001190506166572
Iowa,Vermont,4.7935776828067985e-05
Iowa,Virginia,0.00043363255040865326
Iowa,Washington,0.0008764951762855447
Iowa,West_Virginia,2.1006884200734408e-05
Iowa,Wisconsin,0.00043783629622963375
Iowa,Wyoming,1.7699749037551017e-05
Kansas,Alabama,0.00017617698529260583
Kansas,Alaska,6.0319252288171436e-05
Kansas,Arizona,0.0013324589006332905
Kansas,Arkansas,5.398133197611898e-05
Kansas,California,0.00344090474759612
Kansas,Colorado,0.002750546772973904
Kansas,Connecticut,6.066713826303898e-05
Kansas,Delaware,2.318627943643372e-05
Kansas,Florida,0.002895848834360326
Kansas,Georgia,7.433498912103814e-05
Kansas,Hawaii,0.00019674201804901182
Kansas,Idaho,0.0001150836747875114
Kansas,Illinois,0.00017523240917055824
Kansas,Indiana,0.0004764213076642392
Kansas,Iowa,8.581998679335185e-05
Kansas,Kansas,0.9764791892212554
Kansas,Kentucky,6.747223207470446e-05
Kansas,Louisiana,0.000302487189801432
Kansas,Maine,4.8135923408422635e-05
Kansas,Maryland,0.000916020250524206
Kansas,Massachusetts,4.717206358375847e-10
Kansas,Michigan,0.00010338478519430229
Kansas,Minnesota,0.0005640966711085973
Kansas,Mississippi,3.089741459482945e-05
Kansas,Missouri,5.487917335054558e-07
Kansas,Montana,0.0001063892917607052
Kansas,Nebraska,1.365519263961517e-15
Kansas,Nevada,0.0013091161135815007
Kansas,New_Hampshire,1.2292845370426256e-12
Kansas,New_Jersey,1.8458231090237583e-06
Kansas,New_Mexico,0.00017734660004188694
Kansas,New_York,0.0009653870221236533
Kansas,North_Carolina,0.00025500498487740107
Kansas,North_Dakota,2.3956780391338786e-05
Kansas,Ohio,0.0005215726372800859
Kansas,Oklahoma,5.900788927702761e-05
Kansas,Oregon,0.00029678120216373023
Kansas,Pennsylvania,5.793858844469472e-06
Kansas,Rhode_Island,1.7573797104403734e-11
Kansas,South_Carolina,0.0002074564007421461
Kansas,South_Dakota,1.4418455566764493e-11
Kansas,Tennessee,8.813897706342999e-10
Kansas,Texas,0.003800086163996787
Kansas,Utah,0.00029597155640032156
Kansas,Vermont,1.6565590282269442e-05
Kansas,Virginia,0.00028559697918511786
Kansas,Washington,0.0008166102672147522
Kansas,West_Virginia,1.2887957112263424e-05
Kansas,Wisconsin,0.0002953313580338726
Kansas,Wyoming,9.50271643547173e-06
Kentucky,Alabama,7.327645428860926e-05
Kentucky,Alaska,1.0384128631121233e-05
Kentucky,Arizona,0.00015681835681978753
Kentucky,Arkansas,4.724731204273782e-05
Kentucky,California,0.0005954206937298115
Kentucky,Colorado,0.0002051135050297448
Kentucky,Connecticut,4.016747052335005e-05
Kentucky,Delaware,1.4543629881139191e-05
Kentucky,Florida,0.0020038572190029507
Kentucky,Georgia,5.534742017450966e-05
Kentucky,Hawaii,4.007522014979778e-05
Kentucky,Idaho,1.601117904033334e-05
Kentucky,Illinois,1.4607023294988547e-05
Kentucky,Indiana,4.3448267225293734e-05
Kentucky,Iowa,5.767856056304093e-05
Kentucky,Kansas,7.729534810864598e-05
Kentucky,Kentucky,0.9933674583016732
Kentucky,Louisiana,0.00014113140296180072
Kentucky,Maine,2.9822945834538746e-05
Kentucky,Maryland,0.0003211018799040524
Kentucky,Massachusetts,1.247367348247237e-10
Kentucky,Michigan,8.346549174252524e-05
Kentucky,Minnesota,0.0001403795848352139
Kentucky,Mississippi,1.8550226482146087e-05
Kentucky,Missouri,1.6598307831633708e-05
Kentucky,Montana,1.53623788859535e-05
Kentucky,Nebraska,3.4934405643280966e-06
Kentucky,Nevada,0.00016390943410519282
Kentucky,New_Hampshire,1.1046321632713943e-12
Kentucky,New_Jersey,6.36567219054871e-06
Kentucky,New_Mexico,2.8127976565105004e-05
Kentucky,New_York,0.0004539463753817447
Kentucky,North_Carolina,0.00018828015295492429
Kentucky,North_Dakota,1.8299675472666527e-06
Kentucky,Ohio,0.00011919355147287868
Kentucky,Oklahoma,3.4755386742691415e-05
Kentucky,Oregon,4.334827316008847e-05
Kentucky,Pennsylvania,5.790809961440045e-06
Kentucky,Rhode_Island,2.088498597872894e-11
Kentucky,South_Carolina,0.0001360619620728913
Kentucky,South_Dakota,3.0914093993876607e-12
Kentucky,Tennessee,3.529259053334356e-11
Kentucky,Texas,0.0007612439790467093
Kentucky,Utah,6.264035354712095e-05
Kentucky,Vermont,1.2747976596804614e-05
Kentucky,Virginia,0.000137502154558865
Kentucky,Washington,0.00012231209727904375
Kentucky,West_Virginia,8.004331015510842e-07
Kentucky,Wisconsin,0.00010079285861948415
Kentucky,Wyoming,6.427704802621878e-07
Louisiana,Alabama,0.00018013755834930914
Louisiana,Alaska,6.889096772973321e-05
Louisiana,Arizona,0.0007066082760670238
Louisiana,Arkansas,0.00018873547923716014
Louisiana,California,0.004318480890217372
Louisiana,Colorado,0.001460377224031381
Louisiana,Connecticut,0.00013848388109898504
Louisiana,Delaware,6.204588601707333e-05
Louisiana,Florida,0.004605069942591469
Louisiana,Georgia,0.00010750317787080545
Louisiana,Hawaii,0.0001367115209411572
Louisiana,Idaho,8.245968468851815e-05
Louisiana,Illinois,0.0001395149938094104
Louisiana,Indiana,0.000463684829814137
Louisiana,Iowa,0.00017573699352722098
Louisiana,Kansas,0.0003187537075574561
Louisiana,Kentucky,0.00013750658075336347
Louisiana,Louisiana,0.9688822945361504
Louisiana,Maine,0.00011611931678045205
Louisiana,Maryland,0.0016706549128943887
Louisiana,Massachusetts,5.765012071318176e-10
Louisiana,Michigan,0.00012544132015043322
Louisiana,Minnesota,0.0005836746559613624
Louisiana,Mississippi,8.883122806153505e-07
Louisiana,Missouri,5.064405855289367e-05
Louisiana,Montana,6.944341918120696e-05
Louisiana,Nebraska,8.025863844502314e-06
Louisiana,Nevada,0.0011007660012739952
Louisiana,New_Hampshire,3.1133700381743486e-12
Louisiana,New_Jersey,4.734566598607663e-05
Louisiana,New_Mexico,0.00012727256537302273
Louisiana,New_York,0.002592650018380097
Louisiana,North_Carolina,0.0004988717550429142
Louisiana,North_Dakota,1.9415087355169423e-05
Louisiana,Ohio,0.0010460688353000106
Louisiana,Oklahoma,0.00014955540189159636
Louisiana,Oregon,0.00022295115020145537
Louisiana,Pennsylvania,1.1551353159477699e-05
Louisiana,Rhode_Island,6.304507067514579e-11
Louisiana,South_Carolina,0.00032250918950457074
Louisiana,South_Dakota,9.827762068180278e-12
Louisiana,Tennessee,6.029291025797256e-10
Louisiana,Texas,0.006873715082029465
Louisiana,Utah,0.0003068609196103956
Louisiana,Vermont,3.480828264995152e-05
Louisiana,Virginia,0.0005343148593838254
Louisiana,Washington,0.0007447222212725979
Louisiana,West_Virginia,4.243266271322846e-05
Louisiana,Wisconsin,0.00032583581907027364
Louisiana,Wyoming,1.2221914859509537e-05
Maine,Alabama,0.00021384588314289976
Maine,Alaska,3.1877827792622e-05
Maine,Arizona,0.0005933727038683161
Maine,Arkansas,0.00010283993596201607
Maine,California,0.0018179210512424574
Maine,Colorado,0.0007003266371039599
Maine,Connecticut,4.2133907869635356e-05
Maine,Delaware,0.00012932659947474022
Maine,Florida,0.00872538219485383
Maine,Georgia,0.0001686559790617084
Maine,Hawaii,8.73070034397203e-05
Maine,Idaho,3.9294964375180685e-05
Maine,Illinois,8.029698935633647e-05
Maine,Indiana,0.00046137212435488537
Maine,Iowa,0.00015956379393423348
Maine,Kansas,0.00019691002256665214
Maine,Kentucky,8.887713315377351e-05
Maine,Louisiana,0.0004180851873045645
Maine,Maine,0.970112588402365
Maine,Maryland,0.0024908356721371674
Maine,Massachusetts,3.200678833350709e-08
Maine,Michigan,0.00017310585328232314
Maine,Minnesota,0.00039151743848761603
Maine,Mississippi,3.314163838815119e-05
Maine,Missouri,4.8621036394510135e-05
Maine,Montana,4.669358054809457e-05
Maine,Nebraska,1.3090780835830406e-07
Maine,Nevada,0.0005359920582952344
Maine,New_Hampshire,4.0825386024188435e-10
Maine,New_Jersey,7.109223096486483e-05
Maine,New_Mexico,8.225037799526667e-05
Maine,New_York,0.0059802491972452574
Maine,North_Carolina,0.0007569293044443723
Maine,North_Dakota,8.1301240690963e-06
Maine,Ohio,0.000982849305769735
Maine,Oklahoma,0.0001059457145668862
Maine,Oregon,0.00015036860423450922
Maine,Pennsylvania,3.88832593111915e-05
Maine,Rhode_Island,4.8380199793739865e-09
Maine,South_Carolina,0.0005569290889881679
Maine,South_Dakota,3.7861402856820685e-11
Maine,Tennessee,1.4599538086669183e-09
Maine,Texas,0.0014053001920004628
Maine,Utah,0.00021908052583555844
Maine,Vermont,8.592518499012473e-05
Maine,Virginia,0.0007148146052244673
Maine,Washington,0.0003669622918600483
Maine,West_Virginia,2.5908407621469188e-05
Maine,Wisconsin,0.0003910961085711836
Maine,Wyoming,7.054905783097696e-07
Maryland,Alabama,0.0001940433296504309
Maryland,Alaska,3.5393588022427176e-05
Maryland,Arizona,0.00041269791465906936
Maryland,Arkansas,7.20854839733603e-05
Maryland,California,0.002330261604426134
Maryland,Colorado,0.0007841108749750233
Maryland,Connecticut,0.0001861098848090544
Maryland,Delaware,1.3323544012808704e-06
Maryland,Florida,0.0036575218330663593
Maryland,Georgia,8.32373044934069e-05
Maryland,Hawaii,0.0001257896446760302
Maryland,Idaho,5.023455211724859e-05
Maryland,Illinois,8.864398961617618e-05
Maryland,Indiana,0.000305883576469618
Maryland,Iowa,0.00010340011735491224
Maryland,Kansas,0.00018609452635771765
Maryland,Kentucky,5.667011411078613e-05
Maryland,Louisiana,0.0003488885792359532
Maryland,Maine,0.00014407123855895976
Maryland,Maryland,0.984653504975098
Maryland,Massachusetts,2.940876788973028e-07
Maryland,Michigan,8.493638729961263e-05
Maryland,Minnesota,0.0003440161097521402
Maryland,Mississippi,3.0958724638399074e-05
Maryland,Missouri,1.5723007373262487e-05
Maryland,Montana,3.587045176597667e-05
Maryland,Nebraska,7.617929587819237e-06
Maryland,Nevada,0.0005065926832580053
Maryland,New_Hampshire,8.780699235303208e-13
Maryland,New_Jersey,1.0593133116137496e-07
Maryland,New_Mexico,0.00011627619365928774
Maryland,New_York,0.0006017381273512898
Maryland,North_Carolina,0.00027992005469728253
Maryland,North_Dakota,1.0749117846760389e-05
Maryland,Ohio,0.0005997409025293624
Maryland,Oklahoma,0.00010290756034650088
Maryland,Oregon,0.00011954151987466849
Maryland,Pennsylvania,8.80955137383118e-06
Maryland,Rhode_Island,2.4054949704319694e-11
Maryland,South_Carolina,0.00028797453772498474
Maryland,South_Dakota,1.5080300601037412e-12
Maryland,Tennessee,4.9051540812710967e-11
Maryland,Texas,0.0018267566022598534
Maryland,Utah,0.00020390886591034791
Maryland,Vermont,5.123107901664068e-05
Maryland,Virginia,0.0001267146809215245
Maryland,Washington,0.00037962515878998433
Maryland,West_Virginia,1.2137808370402647e-05
Maryland,Wisconsin,0.0002190634812677468
Maryland,Wyoming,3.650102480741358e-06
Massachusetts,Alabama,3.2100789608547647e-09
Massachusetts,Alaska,1.1263067214456374e-11
Massachusetts,Arizona,1.2837630150592166e-10
Massachusetts,Arkansas,9.041713746519585e-12
Massachusetts,California,3.881982921114373e-06
Massachusetts,Colorado,1.8430629131430544e-10
Massachusetts,Connecticut,5.327804457564796e-18
Massachusetts,Delaware,4.306869825302268e-06
Massachusetts,Florida,0.0006880062904962702
Massachusetts,Georgia,2.4164989806132364e-06
Massachusetts,Hawaii,2.984157301568616e-11
Massachusetts,Idaho,5.31525342972058e-13
Massachusetts,Illinois,2.4820747801454216e-07
Massachusetts,Indiana,5.511794826677068e-11
Massachusetts,Iowa,1.85309773208546e-11
Massachusetts,Kansas,2.475891486315973e-13
Massachusetts,Kentucky,6.814656587246577e-12
Massachusetts,Louisiana,7.164039577826763e-11
Massachusetts,Maine,8.867369119969084e-12
Massachusetts,Maryland,2.4091020131971485e-06
Massachusetts,Massachusetts,0.9991674789384479
Massachusetts,Michigan,2.5704402018704024e-11
Massachusetts,Minnesota,4.749421306323619e-14
Massachusetts,Mississippi,5.115548125346582e-12
Massachusetts,Missouri,5.81271981965105e-12
Massachusetts,Montana,1.069596044526156e-11
Massachusetts,Nebraska,1.8730418748859312e-12
Massachusetts,Nevada,2.3418305353131256e-18
Massachusetts,New_Hampshire,5.395380959973949e-26
Massachusetts,New_Jersey,4.1298277769667426e-11
Massachusetts,New_Mexico,1.8891601697033575e-11
Massachusetts,New_York,0.00011590765433364993
Massachusetts,North_Carolina,1.3450744106599009e-06
Massachusetts,North_Dakota,7.330940099133622e-13
Massachusetts,Ohio,1.295442007947106e-10
Massachusetts,Oklahoma,1.6071389825451905e-11
Massachusetts,Oregon,4.514029574289165e-12
Massachusetts,Pennsylvania,5.18408309177e-12
Massachusetts,Rhode_Island,4.2755455128969794e-27
Massachusetts,South_Carolina,7.691481313212587e-11
Massachusetts,South_Dakota,3.4120753344800606e-25
Massachusetts,Tennessee,9.015464432029658e-24
Massachusetts,Texas,5.101183304737301e-06
Massachusetts,Utah,6.5682971019922375e-21
Massachusetts,Vermont,6.279951681593718e-19
Massachusetts,Virginia,3.7839017713119554e-08
Massachusetts,Washington,1.202750320472827e-10
Massachusetts,West_Virginia,3.470866461152312e-12
Massachusetts,Wisconsin,6.097966243648425e-11
Massachusetts,Wyoming,2.991317303269974e-13
Michigan,Alabama,0.00020941253315110426
Michigan,Alaska,0.0001190922609098938
Michigan,Arizona,0.001723913361327804
Michigan,Arkansas,0.00014348979476101333
Michigan,California,0.0035800661051566297
Michigan,Colorado,0.0018195227693420788
Michigan,Connecticut,0.0001865194723408881
Michigan,Delaware,4.312808235964434e-05
Michigan,Florida,0.008843740739245414
Michigan,Georgia,9.769613429064182e-05
Michigan,Hawaii,0.0002038666811586432
Michigan,Idaho,0.00011992638647128804
Michigan,Illinois,0.00010776683723700894
Michigan,Indiana,0.0007454867276883268
Michigan,Iowa,0.00026985882657446506
Michigan,Kansas,0.0003087640580547122
Michigan,Kentucky,0.0001567587497064347
Michigan,Louisiana,0.00028008765735410766
Michigan,Maine,0.0001277866694328833
Michigan,Maryland,0.0014883499959261856
Michigan,Massachusetts,5.386075799546892e-09
Michigan,Michigan,0.9652774302497538
Michigan,Minnesota,0.002435765106077436
Michigan,Mississippi,3.145028743769005e-05
Michigan,Missouri,4.2512268764936795e-05
Michigan,Montana,0.00012049210978252825
Michigan,Nebraska,1.9211675033257366e-05
Michigan,Nevada,0.0016755230327296126
Michigan,New_Hampshire,1.194594105751326e-11
Michigan,New_Jersey,2.878556372240028e-06
Michigan,New_Mexico,0.00014454537132444384
Michigan,New_York,0.0021411615031657364
Michigan,North_Carolina,0.00048929799824665
Michigan,North_Dakota,1.6878777609951694e-05
Michigan,Ohio,0.0010402582054528037
Michigan,Oklahoma,0.0001493037391889143
Michigan,Oregon,0.0003672461738007152
Michigan,Pennsylvania,9.400576969581e-06
Michigan,Rhode_Island,2.2014589261454356e-10
Michigan,South_Carolina,0.0003597252743588275
Michigan,South_Dakota,3.5192376070598164e-11
Michigan,Tennessee,3.836148306923326e-09
Michigan,Texas,0.002552973417060241
Michigan,Utah,0.00043293145305085216
Michigan,Vermont,5.322713335165054e-05
Michigan,Virginia,0.0003733901732897241
Michigan,Washington,0.0008441318659227907
Michigan,West_Virginia,9.238009509202266e-06
Michigan,Wisconsin,0.000714937723667012
Michigan,Wyoming,5.133434097323076e-06
Minnesota,Alabama,0.00012625829688989694
Minnesota,Alaska,0.00032999714760141444
Minnesota,Arizona,0.0038313013487135533
Minnesota,Arkansas,9.785084176763885e-05
Minnesota,California,0.005434491476237581
Minnesota,Colorado,0.0027411780415130304
Minnesota,Connecticut,0.00015439345299355563
Minnesota,Delaware,4.424823123002414e-05
Minnesota,Florida,0.006221563308592598
Minnesota,Georgia,7.718561481457212e-05
Minnesota,Hawaii,0.0004269092690083326
Minnesota,Idaho,0.00026044188230029823
Minnesota,Illinois,0.00022699690767118632
Minnesota,Indiana,0.0007831823111448265
Minnesota,Iowa,0.0002490193519869975
Minnesota,Kansas,0.0003655499161010795
Minnesota,Kentucky,7.24666276837576e-05
Minnesota,Louisiana,0.00035051333145992065
Minnesota,Maine,8.516126581558709e-05
Minnesota,Maryland,0.0014361827926688542
Minnesota,Massachusetts,8.369163635868796e-10
Minnesota,Michigan,0.00036347075978410544
Minnesota,Minnesota,0.9621671361607824
Minnesota,Mississippi,1.726335541392009e-05
Minnesota,Missouri,3.103765660875552e-05
Minnesota,Montana,0.0002574319441396712
Minnesota,Nebraska,4.371542754948403e-05
Minnesota,Nevada,0.0029007062761273804
Minnesota,New_Hampshire,4.748384964796298e-12
Minnesota,New_Jersey,2.757624958388007e-05
Minnesota,New_Mexico,0.00014445659954957622
Minnesota,New_York,0.001846804288635065
Minnesota,North_Carolina,0.00047741057432889607
Minnesota,North_Dakota,0.00014994192481474034
Minnesota,Ohio,0.0012605777838894136
Minnesota,Oklahoma,0.00011437425652053008
Minnesota,Oregon,0.0005426594742628469
Minnesota,Pennsylvania,9.605083076805349e-06
Minnesota,Rhode_Island,2.1787718842853786e-11
Minnesota,South_Carolina,0.00018273706754243127
Minnesota,South_Dakota,4.5549397842691756e-07
Minnesota,Tennessee,6.734103415722359e-10
Minnesota,Texas,0.0030669793988384823
Minnesota,Utah,0.000417183883730228
Minnesota,Vermont,3.0911633496811225e-05
Minnesota,Virginia,0.00026772925154409715
Minnesota,Washington,0.0013243301079291275
Minnesota,West_Virginia,8.798690929135788e-06
Minnesota,Wisconsin,0.0008621134129519144
Minnesota,Wyoming,1.886556108384004e-05
Mississippi,Alabama,4.297657364018281e-05
Mississippi,Alaska,1.6902602187419252e-05
Mississippi,Arizona,0.00011398114512690333
Mississippi,Arkansas,2.8020211522533324e-05
Mississippi,California,0.0005236105812198573
Mississippi,Colorado,0.0002716956117451017
Mississippi,Connecticut,3.1839073653659856e-05
Mississippi,Delaware,6.376403246428711e-06
Mississippi,Florida,0.0009650900751871204
Mississippi,Georgia,4.12329561970032e-05
Mississippi,Hawaii,3.822540669043219e-05
Mississippi,Idaho,1.1141730390676187e-05
Mississippi,Illinois,2.0470298586182396e-05
Mississippi,Indiana,0.0001028416088599713
Mississippi,Iowa,4.8850867121838676e-05
Mississippi,Kansas,6.655301388732323e-05
Mississippi,Kentucky,3.0202313618030085e-05
Mississippi,Louisiana,2.1534327993576657e-06
Mississippi,Maine,2.0315939628763046e-05
Mississippi,Maryland,0.00033543503266824715
Mississippi,Massachusetts,1.419834488541652e-10
Mississippi,Michigan,4.0091894337571976e-05
Mississippi,Minnesota,7.647919080290715e-05
Mississippi,Mississippi,0.9945729011475252
Mississippi,Missouri,1.360832506710724e-05
Mississippi,Montana,5.768782596169896e-06
Mississippi,Nebraska,4.832367381150462e-17
Mississippi,Nevada,0.00013600073772569227
Mississippi,New_Hampshire,1.3320506225022628e-12
Mississippi,New_Jersey,9.65614112414734e-07
Mississippi,New_Mexico,3.387320963715922e-05
Mississippi,New_York,0.0002550678704998514
Mississippi,North_Carolina,0.0001667517716408734
Mississippi,North_Dakota,7.732627660002694e-06
Mississippi,Ohio,0.00018739864533567463
Mississippi,Oklahoma,4.835044597705258e-05
Mississippi,Oregon,3.5369358043775814e-05
Mississippi,Pennsylvania,1.0591908688710439e-07
Mississippi,Rhode_Island,2.552538535660626e-11
Mississippi,South_Carolina,0.00011647468003967409
Mississippi,South_Dakota,4.684708118167533e-12
Mississippi,Tennessee,1.591353737132654e-10
Mississippi,Texas,0.0011435601459975765
Mississippi,Utah,6.990449723781555e-05
Mississippi,Vermont,6.869337121931984e-06
Mississippi,Virginia,0.00015714383411410065
Mississippi,Washington,8.745240233363009e-05
Mississippi,West_Virginia,1.4371364413787647e-05
Mississippi,Wisconsin,7.502283876974378e-05
Mississippi,Wyoming,1.019565025451446e-06
Missouri,Alabama,0.00013660905095034024
Missouri,Alaska,3.396715430159093e-05
Missouri,Arizona,0.0007196597566778487
Missouri,Arkansas,6.265336393085885e-07
Missouri,California,0.001288134596725275
Missouri,Colorado,0.0006048283568801287
Missouri,Connecticut,4.755142514991557e-05
Missouri,Delaware,9.11021422955069e-06
Missouri,Florida,0.0020341309648654205
Missouri,Georgia,4.3083928006822856e-05
Missouri,Hawaii,8.856203758151357e-05
Missouri,Idaho,5.000304311014826e-05
Missouri,Illinois,2.9265783286111528e-05
Missouri,Indiana,0.0001706160251097953
Missouri,Iowa,3.805768894831048e-05
Missouri,Kansas,4.227217549767462e-06
Missouri,Kentucky,4.1101531418757725e-05
Missouri,Louisiana,0.00014380502726407224
Missouri,Maine,3.785765600259395e-05
Missouri,Maryland,0.000260255726439739
Missouri,Massachusetts,3.205550486075913e-10
Missouri,Michigan,6.065279290242882e-05
Missouri,Minnesota,0.00015185317260280214
Missouri,Mississippi,2.0507861485025784e-05
Missouri,Missouri,0.9900734666022608
Missouri,Montana,3.5574875998852106e-05
Missouri,Nebraska,1.4990211437127285e-12
Missouri,Nevada,0.0005268995687932937
Missouri,New_Hampshire,3.028139590523288e-12
Missouri,New_Jersey,2.7781220767106058e-06
Missouri,New_Mexico,4.792645148192227e-05
Missouri,New_York,0.0003077999879669754
Missouri,North_Carolina,0.00019772015818613324
Missouri,North_Dakota,1.939902656424487e-05
Missouri,Ohio,0.0003340131696887484
Missouri,Oklahoma,3.573284368353881e-05
Missouri,Oregon,0.00010761943833595777
Missouri,Pennsylvania,3.3322837075199917e-10
Missouri,Rhode_Island,4.085189881609418e-11
Missouri,South_Carolina,0.00014724027315681897
Missouri,South_Dakota,3.04396474212382e-11
Missouri,Tennessee,2.0630166226479545e-10
Missouri,Texas,0.0014792413732075372
Missouri,Utah,0.00011637221758542486
Missouri,Vermont,1.3449568357400095e-05
Missouri,Virginia,0.00015961031726337104
Missouri,Washington,0.000198470398095756
Missouri,West_Virginia,7.378719369792688e-06
Missouri,Wisconsin,0.0001355779380705029
Missouri,Wyoming,8.751735025018648e-07
Montana,Alabama,0.0005103941747520738
Montana,Alaska,0.0009437884783610897
Montana,Arizona,0.008214689662032214
Montana,Arkansas,0.00029599314047799695
Montana,California,0.01809194427442243
Montana,Colorado,0.01123301008048419
Montana,Connecticut,0.00035284962077816116
Montana,Delaware,8.774182652176471e-05
Montana,Florida,0.005401544800203586
Montana,Georgia,0.00011180254676397634
Montana,Hawaii,0.0012928138234052824
Montana,Idaho,0.0015169051733333356
Montana,Illinois,0.00030466795601183616
Montana,Indiana,0.0012469654257434046
Montana,Iowa,0.0009936629982777113
Montana,Kansas,0.001090529341483234
Montana,Kentucky,0.00020425894547903872
Montana,Louisiana,0.0009851313170011725
Montana,Maine,0.00022637501671287182
Montana,Maryland,0.0026433260610880262
Montana,Massachusetts,1.7844079853422715e-08
Montana,Michigan,0.0006974757311884153
Montana,Minnesota,0.0056372226830793465
Montana,Mississippi,4.273994173307822e-05
Montana,Missouri,0.00014761050493835665
Montana,Montana,0.8951482417625412
Montana,Nebraska,0.00013409156749900845
Montana,Nevada,0.0064878386273867035
Montana,New_Hampshire,1.046375195524884e-10
Montana,New_Jersey,1.449819143093095e-06
Montana,New_Mexico,0.0007572847894760416
Montana,New_York,0.0035903072689805063
Montana,North_Carolina,0.0007786594668324309
Montana,North_Dakota,4.547170771272668e-05
Montana,Ohio,0.002277768935124089
Montana,Oklahoma,0.0006822378296878537
Montana,Oregon,0.0034114341627879915
Montana,Pennsylvania,1.2266210049107574e-05
Montana,Rhode_Island,7.456734823557927e-10
Montana,South_Carolina,0.00046304940595974796
Montana,South_Dakota,5.448865172967493e-10
Montana,Tennessee,1.696172259095262e-08
Montana,Texas,0.007278424892586934
Montana,Utah,0.004829094516803478
Montana,Vermont,0.00015650045149943347
Montana,Virginia,0.0007295301361854357
Montana,Washington,0.009110457224886057
Montana,West_Virginia,2.4068410264415008e-05
Montana,Wisconsin,0.0015705858385889645
Montana,Wyoming,0.0002377572507087325
Nebraska,Alabama,3.0713277752209907e-06
Nebraska,Alaska,3.234227673663888e-06
Nebraska,Arizona,0.0012178399339246894
Nebraska,Arkansas,6.8649297031441176e-06
Nebraska,California,0.0005072038901255646
Nebraska,Colorado,0.0003179735928303623
Nebraska,Connecticut,1.680613125128881e-05
Nebraska,Delaware,3.6589989497389883e-06
Nebraska,Florida,0.0003523869686630069
Nebraska,Georgia,7.5987028485583005e-06
Nebraska,Hawaii,1.6559242809985597e-05
Nebraska,Idaho,2.2936029591922932e-05
Nebraska,Illinois,7.687728055694338e-06
Nebraska,Indiana,7.804653211922113e-05
Nebraska,Iowa,1.4578271744812428e-06
Nebraska,Kansas,6.463555489747387e-16
Nebraska,Kentucky,1.2456058198250344e-05
